task,family,variant,base,mutation_target,model,trial,requirement_id,requirement_role,requirement_type,is_mutation_target,passed,imputed
detreport_base,detreport,base,true,R5,minimax-m3,2,R2,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,R3,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,R4,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,R5,RULES,rule,true,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,R6,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,R7,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,X1,ERRORS,error,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,C1,CONSTRAINT,constraint,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R1,RULES,rule,false,false,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R2,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R3,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R4,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R5,RULES,rule,true,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R6,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,R7,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,D1,DONE_WHEN,done_when,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,X1,ERRORS,error,false,true,false
detreport_base,detreport,base,true,R5,minimax-m3,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R1,RULES,rule,false,false,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R2,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R3,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R4,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R5,RULES,rule,true,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R6,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,R7,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,X1,ERRORS,error,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,1,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R1,RULES,rule,false,false,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R2,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R3,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R4,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R5,RULES,rule,true,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R6,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,R7,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,X1,ERRORS,error,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R1,RULES,rule,false,false,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R2,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R3,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R4,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R5,RULES,rule,true,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R6,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,R7,RULES,rule,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,X1,ERRORS,error,false,true,false
detreport_base,detreport,base,true,R5,qwen3.7-max,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,1,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,glm-5.2,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,1,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,C1,CONSTRAINT,constraint,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R1,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R3,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R4,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R5,RULES,rule,true,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R6,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,R7,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,D1,DONE_WHEN,done_when,false,false,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,minimax-m3,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,1,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R1,RULES,rule,false,false,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R2,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R3,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R4,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R5,RULES,rule,true,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R6,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,R7,RULES,rule,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,X1,ERRORS,error,false,true,false
detreport_descending,detreport,descending,false,R5,qwen3.7-max,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,C1,CONSTRAINT,constraint,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R1,RULES,rule,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R2,RULES,rule,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R3,RULES,rule,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R4,RULES,rule,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R5,RULES,rule,true,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R6,RULES,rule,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,R7,RULES,rule,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,D1,DONE_WHEN,done_when,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,X1,ERRORS,error,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,1,S1,DETERMINISM.stable,determinism_stable,false,false,true
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,glm-5.2,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,1,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,C1,CONSTRAINT,constraint,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R3,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R4,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R5,RULES,rule,true,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R6,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,D1,DONE_WHEN,done_when,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,minimax-m3,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,1,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,2,S1,DETERMINISM.stable,determinism_stable,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,C1,CONSTRAINT,constraint,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R1,RULES,rule,false,false,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R2,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R3,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R4,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R5,RULES,rule,true,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R6,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,R7,RULES,rule,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,D1,DONE_WHEN,done_when,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,X1,ERRORS,error,false,true,false
detreport_firstseen,detreport,firstseen,false,R5,qwen3.7-max,3,S1,DETERMINISM.stable,determinism_stable,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,C1,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,C2,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R1,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R2,RULES,rule,false,false,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R3,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R4,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R5,RULES,rule,true,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R6,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R7,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,R8,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,D1,DONE_WHEN,done_when,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,X1,ERRORS,error,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,1,X2,ERRORS,error,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,C1,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,C2,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R1,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R2,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R3,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R4,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R5,RULES,rule,true,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R6,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R7,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,R8,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,D1,DONE_WHEN,done_when,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,X1,ERRORS,error,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,2,X2,ERRORS,error,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,C1,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,C2,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R1,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R2,RULES,rule,false,false,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R3,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R4,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R5,RULES,rule,true,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R6,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R7,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,R8,RULES,rule,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,D1,DONE_WHEN,done_when,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,X1,ERRORS,error,false,true,false
idledger_base,idledger,base,true,R5,glm-5.2,3,X2,ERRORS,error,false,true,false
idledger_base,idledger,base,true,R5,minimax-m3,1,C1,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,minimax-m3,1,C2,CONSTRAINT,constraint,false,true,false
idledger_base,idledger,base,true,R5,minimax-m3,1,R1,RULES,rule,false,true,false
